source_entity,recommended_entity,similarity
Israel,Israel,0.9927755254866484
Afghanistan,Afghanistan,0.9861539944885234
Afghanistan,Afghanistan,0.9750272894266434
Afghanistan,Lithuania,0.9741728696193988
Afghanistan,Afghanistan,0.9643628205886259
Afghanistan,Lithuania,0.9631063098230772
Burkina Faso,Burkina Faso,0.9940528852127538
Burkina Faso,Burkina Faso,0.9800043797804355
Burkina Faso,Burkina Faso,0.9733275187660706
Burkina Faso,Haiti,0.971466094613773
Burkina Faso,Haiti,0.970928204113992
Namibia,Namibia,0.9981338590098956
Namibia,Namibia,0.9979154748833607
Namibia,Namibia,0.9951334582143303
Namibia,Namibia,0.9941328877361956
Namibia,Namibia,0.993034296663117
Senegal,Jamaica,0.9843477405257091
Senegal,Jamaica,0.9770009761736838
Senegal,Senegal,0.9734741591353404
Senegal,Senegal,0.9582474362380433
Senegal,Senegal,0.9573047563201602
Angola,Angola,0.9768602483429711
Angola,Angola,0.9699653690113134
Angola,Angola,0.9648806338889289
Angola,Angola,0.9306855212731551
Angola,Angola,0.9288391492785432
Niger,Niger,0.9840796138064846
Niger,Niger,0.9804517972045945
Niger,Niger,0.9656279143122979
Niger,Denmark,0.9539317646105134
Niger,Spain,0.948563461560683
Tunisia,Tunisia,0.9548315950005164
Tunisia,Tunisia,0.942556125143239
Tunisia,Tunisia,0.9053937812282474
Tunisia,Austria,0.8990886921858355
Tunisia,Tunisia,0.8966800080014545
Nicaragua,Nicaragua,0.9919538588506583
Nicaragua,Colombia,0.9852282769067093
Nicaragua,Nicaragua,0.9850224065407761
Nicaragua,Nicaragua,0.9846551798314701
Nicaragua,Nicaragua,0.971044703042564
Kuwait,Kuwait,0.9960169540635979
Kuwait,Kuwait,0.9956374549309494
Kuwait,Kuwait,0.9944413845488798
Kuwait,Kuwait,0.9925326925123154
Kuwait,Kuwait,0.9907771426640019
Ghana,Ghana,0.9919931225033588
Ghana,Ghana,0.9795624219728901
Ghana,Ghana,0.9731259192010449
Ghana,Ghana,0.9622942291656498
Ghana,Ghana,0.9349769049024612
Costa Rica,Costa Rica,0.9679856194799954
Costa Rica,Algeria,0.9671598478930454
Costa Rica,Algeria,0.9659516586012379
Costa Rica,Costa Rica,0.9613082635629707
Costa Rica,Costa Rica,0.9596030335239726
Nepal,Nepal,0.9842718407896989
Nepal,Nepal,0.9744781348833367
Nepal,Guatemala,0.9653837787888226
Nepal,Nepal,0.9502343201969643
Nepal,Guatemala,0.9442878649126791
DR Congo,DR Congo,0.9810920528801763
DR Congo,Namibia,0.9539323150446091
DR Congo,Namibia,0.9466358279685823
DR Congo,Namibia,0.9407759495356696
DR Congo,Iraq,0.9382493647682856
Cambodia,Cambodia,0.984062957798208
Cambodia,Cambodia,0.9821078784092773
Cambodia,Cambodia,0.9816565049245674
Cambodia,Cambodia,0.9770997430328687
Cambodia,Cambodia,0.9570545730393113
Indonesia,Indonesia,0.9915416704920428
Indonesia,Indonesia,0.9912527423402792
Indonesia,Indonesia,0.9793951766201439
Indonesia,Indonesia,0.9755435824046083
Indonesia,Indonesia,0.9732979759448638
South Sudan,Chile,0.9707358907572784
South Sudan,Chile,0.95997225944605
South Sudan,South Sudan,0.9562531341633131
South Sudan,Belarus,0.9518777259752433
South Sudan,Chile,0.9484128576925758
Spain,Spain,0.9874629808407657
Spain,Spain,0.9720690396952641
Spain,Spain,0.9652266057954051
Spain,Uganda,0.9528079252271231
Spain,Uganda,0.9445107880200017
Benin,Benin,0.9336790126406467
Benin,Greece,0.9323408599545779
Benin,Greece,0.9219934849836976
Benin,Greece,0.9177744575277232
Benin,Greece,0.9101806008117229
Armenia,Armenia,0.9936312219755827
Armenia,Armenia,0.9653141457983987
Armenia,Kazakhstan,0.955149267194665
Armenia,Kazakhstan,0.9548695010569722
Armenia,Armenia,0.9515806786600879
Kenya,Guinea,0.9732080953670291
Kenya,Kenya,0.9717178874068007
Kenya,Guinea,0.9637568918851444
Kenya,Guinea,0.9538568238434068
Kenya,Kenya,0.9510765526058034
Denmark,Denmark,0.9866024297499394
Denmark,Niger,0.9688510315937605
Denmark,Niger,0.9684248038396099
Denmark,Niger,0.9623790261046339
Denmark,Niger,0.9621483504261139
Uganda,Uganda,0.9715746643087675
Uganda,Uganda,0.9558764445531498
Uganda,Uganda,0.9463139351741394
Uganda,Uganda,0.9367132241464844
Uganda,Denmark,0.9351691948379726
Zambia,Zambia,0.9941244361950132
Zambia,Zambia,0.9935950545788885
Zambia,Bangladesh,0.9863574350240244
Zambia,Zambia,0.98551912170431
Zambia,Bangladesh,0.9843420327889417
Russia,Russia,0.9944194230200849
Russia,Russia,0.9943087673940311
Russia,Russia,0.9900076302555749
Russia,Russia,0.9864091723742728
Russia,Russia,0.983416345120228
Haiti,Haiti,0.9930711825750435
Haiti,Haiti,0.9847835863126234
Haiti,Haiti,0.9770428726950068
Haiti,Haiti,0.9749003079767945
Haiti,Haiti,0.9666456864049121
Portugal,Portugal,0.9970195704341073
Portugal,Portugal,0.9936470958624805
Portugal,Portugal,0.9747188967221512
Portugal,Portugal,0.9733049955522723
Portugal,Portugal,0.9709070462201512
Gabon,Gabon,0.9914985858477111
Gabon,Gabon,0.9885542930632101
Gabon,Gabon,0.9657661910304381
Gabon,Gabon,0.9621886501502259
Gabon,Gabon,0.9599034324497553
Finland,Finland,0.9963742576153752
Finland,Finland,0.9898314922952862
Finland,Finland,0.9854535978309499
Finland,Bulgaria,0.962072927965426
Finland,Finland,0.95947600581181
Norway,Norway,0.9984048951162601
Norway,Botswana,0.9869105721270167
Norway,Czech Republic,0.9794144252294718
Norway,Lithuania,0.9792042320510164
Norway,Norway,0.9790516422948614
Mongolia,Mongolia,0.9741889943322367
Mongolia,Mongolia,0.9651917846134892
Mongolia,Mongolia,0.9213309107862003
Mongolia,Guinea,0.9155670306000919
Mongolia,Mongolia,0.9008754600878484
Côte d'Ivoire,Côte d'Ivoire,0.9673878291759773
Côte d'Ivoire,Yemen,0.9627770224125857
Côte d'Ivoire,Côte d'Ivoire,0.9588501113351897
Côte d'Ivoire,Côte d'Ivoire,0.9575292364770518
Côte d'Ivoire,Yemen,0.956529534591551
Kazakhstan,Kazakhstan,0.9857585893230262
Kazakhstan,Croatia,0.9799794767787882
Kazakhstan,Kazakhstan,0.974723066228029
Kazakhstan,Croatia,0.9574898714583717
Kazakhstan,Armenia,0.955149267194665
Georgia,Georgia,0.9848995341892466
Georgia,Georgia,0.9843897884429548
Georgia,Georgia,0.956277539028139
Georgia,Georgia,0.9560333027299369
Georgia,Poland,0.9481586066775499
Malawi,Malawi,0.9936045297621429
Malawi,Malawi,0.9713789501785454
Malawi,Central African Republic,0.9689068768679913
Malawi,Central African Republic,0.9605331417338734
Malawi,Malawi,0.9475068118881326
Sudan,Sudan,0.978619915485053
Sudan,Sudan,0.9753290634794473
Sudan,Gambia,0.9427174679698852
Sudan,Romania,0.9398722853002979
Sudan,Morocco,0.9358053116967762
Azerbaijan,Poland,0.9794504436861992
Azerbaijan,Georgia,0.9750512476636962
Azerbaijan,Georgia,0.9748086824465036
Azerbaijan,Poland,0.9746830714786848
Azerbaijan,Poland,0.9624095641986867
Chile,Chile,0.9873189622933392
Chile,South Sudan,0.9707358907572784
Chile,Portugal,0.945630932090145
Chile,Chile,0.9425361002341
Chile,Burundi,0.9391395599738185
Venezuela,Venezuela,0.960292775647034
Venezuela,Afghanistan,0.934982254946934
Venezuela,Afghanistan,0.929976699584087
Venezuela,Lithuania,0.9293575246133141
Venezuela,Nicaragua,0.9219033253776061
Cuba,Cuba,0.9880091606344248
Cuba,Cuba,0.9861118408253067
Cuba,Cuba,0.9733728476197046
Cuba,Italy,0.9551702079938901
Cuba,Cuba,0.9509006970949069
Slovakia,Slovakia,0.9676154657430842
Slovakia,Slovakia,0.9572006158046686
Slovakia,Slovakia,0.9253445825466753
Slovakia,Slovakia,0.9179283214268462
Slovakia,Slovakia,0.8928510324014145
South Africa,South Africa,0.9654587534209319
South Africa,South Africa,0.9564737463532426
South Africa,Algeria,0.9356610233474645
South Africa,South Africa,0.93292885311159
South Africa,Algeria,0.9289675406357272
Malaysia,Malaysia,0.9934528267044994
Malaysia,Malaysia,0.9931103463693932
Malaysia,Malaysia,0.9928454282222694
Malaysia,Malaysia,0.981498044021842
Malaysia,Malaysia,0.9735398923784525
Austria,Austria,0.96500377990335
Austria,Austria,0.9262998037715608
Austria,Austria,0.9174981293219504
Austria,Austria,0.915223940817697
Austria,Austria,0.912848053246095
Poland,Poland,0.9970837084867713
Poland,Poland,0.9768528118038802
Poland,Azerbaijan,0.9639713777047473
Poland,Georgia,0.9622493045140654
Poland,Georgia,0.958066436396106
Tanzania,Tanzania,0.9947445097148937
Tanzania,Tanzania,0.981776562619091
Tanzania,Tanzania,0.973538966244245
Tanzania,Tanzania,0.9699157129041988
Tanzania,Tanzania,0.9634775142333178
Papua New Guinea,Bolivia,0.9798343819683151
Papua New Guinea,Papua New Guinea,0.973881335487998
Papua New Guinea,Burundi,0.9682916544486254
Papua New Guinea,Papua New Guinea,0.9608561069234842
Papua New Guinea,Cameroon,0.9568109768350023
Botswana,Lithuania,0.9919281122439562
Botswana,Botswana,0.988718730554945
Botswana,Lithuania,0.9832887201329762
Botswana,Sierra Leone,0.9743157329069397
Botswana,Paraguay,0.9736274002786899
Jordan,Jordan,0.9992170145074974
Jordan,Jordan,0.9989205383920263
Jordan,Jordan,0.9979727720926396
Jordan,Jordan,0.9971003085564797
Jordan,Jordan,0.9958486574796681
El Salvador,Sierra Leone,0.9643527409492408
El Salvador,Sierra Leone,0.960039595354051
El Salvador,Sierra Leone,0.9597212454920144
El Salvador,El Salvador,0.9561405615729318
El Salvador,El Salvador,0.9503103808170684
Belarus,Belarus,0.9658724604770876
Belarus,South Sudan,0.9503913616282211
Belarus,South Sudan,0.9405416829503086
Belarus,Belarus,0.931363060102275
Belarus,Belarus,0.9225739951785228
Syria,Syria,0.9965672468355513
Syria,Syria,0.9718719519755048
Syria,Syria,0.9646439805090389
Syria,Syria,0.9594968549356462
Syria,Syria,0.9392326638050007
Serbia,Italy,0.9773820989218239
Serbia,Italy,0.9636128502400364
Serbia,Italy,0.9629725171207355
Serbia,Italy,0.9614946465973766
Serbia,Italy,0.9577086162117794
Mexico,Afghanistan,0.9932520266900075
Mexico,Afghanistan,0.9818595134208755
Mexico,Mexico,0.9813057263618564
Mexico,Sierra Leone,0.9790541373889409
Mexico,Lithuania,0.9672485700421981
Cameroon,Cameroon,0.9842627357185032
Cameroon,Cameroon,0.974789648757522
Cameroon,Cameroon,0.9637909187066078
Cameroon,Papua New Guinea,0.9635111677398901
Cameroon,Bolivia,0.9581974110559243
Gambia,Gambia,0.9799329420621444
Gambia,Canada,0.9702110732419574
Gambia,Canada,0.9650185980298106
Gambia,Gambia,0.9642811995760735
Gambia,Gambia,0.9628855838755336
China,China,0.9991822506105386
China,China,0.9988148984270951
China,China,0.9982943432471966
China,China,0.9980236565983364
China,China,0.997083334124524
Belgium,Belgium,0.947392956600695
Belgium,Niger,0.9266193416949362
Belgium,Belgium,0.9263915805678582
Belgium,Niger,0.9218199841707116
Belgium,Niger,0.9129554540862543
Australia,Australia,0.9992595191085274
Australia,Australia,0.9974653263794667
Australia,Australia,0.9966117984650407
Australia,Australia,0.995882640162423
Australia,Australia,0.9941461167929063
Turkmenistan,Turkmenistan,0.9741033684142125
Turkmenistan,Mali,0.9572541107967043
Turkmenistan,Turkmenistan,0.949729268501533
Turkmenistan,Lebanon,0.9426232523261026
Turkmenistan,Lebanon,0.9385234879848194
Ecuador,Ecuador,0.9857126411252305
Ecuador,Ecuador,0.9795119838471609
Ecuador,Ecuador,0.9693449215637235
Ecuador,Ecuador,0.9526634434535756
Ecuador,Jamaica,0.9408978812318556
Moldova,Benin,0.9137276369209031
Moldova,Benin,0.9020940141890961
Moldova,Bahrain,0.8945958935003326
Moldova,Benin,0.8869930588230381
Moldova,Bahrain,0.882227564449318
USA,USA,0.9983384521945377
USA,USA,0.9977466733245218
USA,USA,0.9963381138973825
USA,USA,0.9958519551883777
USA,USA,0.9947323973087114
Romania,Romania,0.9736132068074973
Romania,Romania,0.9719303274461613
Romania,Romania,0.9697326340321667
Romania,Romania,0.9675329308250706
Romania,Cameroon,0.9497701315979995
Bangladesh,Bangladesh,0.9893056222430475
Bangladesh,Bangladesh,0.9887509604942775
Bangladesh,Bangladesh,0.9857361699620887
Bangladesh,Zambia,0.9829158688966808
Bangladesh,Croatia,0.9811265220895703
Sweden,Sweden,0.9971555451248019
Sweden,Sweden,0.9792377176374337
Sweden,Sweden,0.9787281731901029
Sweden,Sweden,0.9729661919400403
Sweden,Taiwan,0.9683398786402209
Germany,Germany,0.9976587236582453
Germany,Germany,0.9972640305332525
Germany,Germany,0.9962202003896182
Germany,Germany,0.994862034872936
Germany,Germany,0.9922685125356888
Singapore,Singapore,0.994446796724819
Singapore,Singapore,0.9679759545915703
Singapore,Ghana,0.9431664698321334
Singapore,Ghana,0.9315702318033348
Singapore,Singapore,0.9289977911902823
Oman,Oman,0.9858563588151141
Oman,Oman,0.9845125415671161
Oman,Oman,0.9618490956438945
Oman,Oman,0.9614929064393678
Oman,Oman,0.9606833095543398
Guatemala,Guatemala,0.9778434668156917
Guatemala,Guatemala,0.9500169210138205
Guatemala,Nepal,0.9374372045929692
Guatemala,Guatemala,0.9151371667628901
Guatemala,Hong Kong,0.8986276715270584
Peru,Peru,0.9552837146391641
Peru,Azerbaijan,0.949976958053527
Peru,Peru,0.9437155796922909
Peru,Morocco,0.9419235829672952
Peru,United Kingdom,0.9410789157861895
Panama,Panama,0.940839775299465
Panama,Panama,0.9386175776358462
Panama,Panama,0.9317088079920104
Panama,Panama,0.9259646710763035
Panama,Panama,0.9117504145282218
Turkey,Morocco,0.9710204608570517
Turkey,Turkey,0.9637282437372205
Turkey,Morocco,0.9600950384250104
Turkey,Morocco,0.9335576340795777
Turkey,Gambia,0.9297265117569603
Egypt,Egypt,0.9986189592296443
Egypt,Egypt,0.9967708280434169
Egypt,Egypt,0.9943388408437162
Egypt,Egypt,0.9943163104833478
Egypt,Egypt,0.9888206421602235
North Korea,North Korea,0.9971784354292461
North Korea,North Korea,0.9772503066661512
North Korea,North Korea,0.9664739330932918
North Korea,South Africa,0.9572146616787746
North Korea,Gabon,0.9553066409862092
Czech Republic,Czech Republic,0.9892474080830438
Czech Republic,Norway,0.9863934446505723
Czech Republic,Czech Republic,0.9859656258257193
Czech Republic,Paraguay,0.9826809718766518
Czech Republic,Czech Republic,0.9809438780810051
Bulgaria,Bulgaria,0.9850087519423262
Bulgaria,Bulgaria,0.9781245202173456
Bulgaria,Finland,0.963263453478929
Bulgaria,Rwanda,0.9513028018159838
Bulgaria,Finland,0.9462422163301726
Qatar,Qatar,0.998356415623368
Qatar,Qatar,0.9970670315930884
Qatar,Qatar,0.9969578781503836
Qatar,Qatar,0.9962360269875455
Qatar,Qatar,0.9929361559505328
Mozambique,Mozambique,0.9774185968161949
Mozambique,Mozambique,0.9623398193482585
Mozambique,Mozambique,0.9509101621033557
Mozambique,Botswana,0.9460778772578771
Mozambique,Sierra Leone,0.9411231147832565
Brazil,Brazil,0.994164741651676
Brazil,Brazil,0.9906739371735468
Brazil,Brazil,0.9876494422711594
Brazil,Brazil,0.9836604344170772
Brazil,Brazil,0.9813869283289905
Slovenia,Slovenia,0.9897632325379432
Slovenia,Slovenia,0.9578985257389099
Slovenia,Slovenia,0.9497252023820011
Slovenia,Slovenia,0.9481052818861189
Slovenia,Ireland,0.9442534755167983
Central African Republic,Central African Republic,0.9954885779676462
Central African Republic,Malawi,0.9689068768679913
Central African Republic,Malawi,0.9523279450674988
Central African Republic,Central African Republic,0.9445735493992126
Central African Republic,Malawi,0.941428570836414
Switzerland,Switzerland,0.9688911727533919
Switzerland,Switzerland,0.9616225733192751
Switzerland,Switzerland,0.9520916990087248
Switzerland,Switzerland,0.9283022110034254
Switzerland,Switzerland,0.9249037499606211
Rwanda,Rwanda,0.9610405329493663
Rwanda,Rwanda,0.9551215099094397
Rwanda,Bulgaria,0.9513028018159838
Rwanda,Liberia,0.9483650496017743
Rwanda,Liberia,0.9437111650105643
Philippines,Philippines,0.9951439110755371
Philippines,Philippines,0.9945320352854071
Philippines,Philippines,0.9911145584358251
Philippines,Philippines,0.9887196411913028
Philippines,Philippines,0.9755220023743997
Myanmar,Myanmar,0.9867723254165355
Myanmar,Tajikistan,0.9653742271084769
Myanmar,Tajikistan,0.9643576617318206
Myanmar,Serbia,0.963982366909486
Myanmar,Senegal,0.9631780653289955
Iraq,Iraq,0.9983235133633748
Iraq,Iraq,0.9977869105463395
Iraq,Iraq,0.9939411749771789
Iraq,Iraq,0.9936080661975841
Iraq,Iraq,0.9869047770123427
Uruguay,Uruguay,0.9928375533910848
Uruguay,Uruguay,0.9922161067724546
Uruguay,Uruguay,0.9855790788863468
Uruguay,Uruguay,0.9802746510135243
Uruguay,Togo,0.9797924203507664
Jamaica,Senegal,0.9868336336127173
Jamaica,Jamaica,0.9864711835435825
Jamaica,Jamaica,0.970408824408593
Jamaica,Senegal,0.9648662586515894
Jamaica,Jamaica,0.957714262403386
New Zealand,Slovakia,0.9809717464919144
New Zealand,New Zealand,0.975327565696857
New Zealand,Slovakia,0.9645439598332491
New Zealand,New Zealand,0.9406095281490597
New Zealand,Slovakia,0.9377008736298846
Somalia,Somalia,0.9713223105427837
Somalia,Somalia,0.9574255316757634
Somalia,Somalia,0.9334752368121719
Somalia,Somalia,0.9191491642855855
Somalia,Somalia,0.9145072307234015
Iran,Iran,0.9991516107852032
Iran,Iran,0.998196917950483
Iran,Iran,0.9978650501565118
Iran,Iran,0.9964746181748848
Iran,Iran,0.9949698419687738
Pakistan,Pakistan,0.9986206768276433
Pakistan,Pakistan,0.9936858413554409
Pakistan,Pakistan,0.9935103458497325
Pakistan,Pakistan,0.9933201359001209
Pakistan,Pakistan,0.9763653550954781
United Kingdom,United Kingdom,0.9837884656780422
United Kingdom,United Kingdom,0.9704504606372469
United Kingdom,United Kingdom,0.9702284843141236
United Kingdom,United Arab Emirates,0.9691538514087559
United Kingdom,Togo,0.9590519022794382
Algeria,Algeria,0.9910657607198402
Algeria,Algeria,0.9729768677078496
Algeria,Algeria,0.9602521697325683
Algeria,Algeria,0.9564177031455552
Algeria,Costa Rica,0.9430537140192972
Guinea,Kenya,0.9626260573090326
Guinea,Guinea,0.959249166225829
Guinea,Poland,0.944147774022041
Guinea,Georgia,0.9366605993089814
Guinea,Azerbaijan,0.9340131702177101
India,India,0.9965294114581004
India,India,0.9960850107780327
India,India,0.995482178486531
India,India,0.9937209269985006
India,India,0.9930450865701085
Burundi,Burundi,0.9939150866492171
Burundi,Burundi,0.9871384541511791
Burundi,Burundi,0.9688136935157028
Burundi,Burundi,0.9638954222972811
Burundi,Greece,0.9634568388126425
Dominican Republic,Dominican Republic,0.996714726004462
Dominican Republic,Dominican Republic,0.9586400442238215
Dominican Republic,Netherlands,0.9539842659932708
Dominican Republic,Hong Kong,0.9510993565475854
Dominican Republic,Netherlands,0.9495720968435815
Togo,Togo,0.9941654361173896
Togo,Uruguay,0.9910463996272467
Togo,Uruguay,0.9900902339912322
Togo,Uruguay,0.981984821750493
Togo,Uruguay,0.9806090431880956
Guinea-Bissau,Guinea-Bissau,0.9804504230378055
Guinea-Bissau,Guinea-Bissau,0.9798149539473997
Guinea-Bissau,Guinea-Bissau,0.963856178774748
Guinea-Bissau,Guinea-Bissau,0.9557586312194991
Guinea-Bissau,Guinea-Bissau,0.9357021366547431
Hong Kong,Hong Kong,0.9848547323412654
Hong Kong,Hong Kong,0.9515813933876807
Hong Kong,Hong Kong,0.9433173317739267
Hong Kong,Hong Kong,0.9354753319019696
Hong Kong,Hong Kong,0.9231559331523471
Ireland,Ireland,0.9949171786195382
Ireland,Malaysia,0.9602039146077498
Ireland,Malaysia,0.9594170903539585
Ireland,Ireland,0.9447017300836883
Ireland,Albania,0.9409976679681448
Bosnia and Herzegovina,Bosnia and Herzegovina,0.989777688218323
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9789043213461474
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9556669005632858
Bosnia and Herzegovina,Yemen,0.9462654031818094
Bosnia and Herzegovina,Côte d'Ivoire,0.9416066329526751
Paraguay,Paraguay,0.9968117805251482
Paraguay,Paraguay,0.9916840308484804
Paraguay,Paraguay,0.9882228536304487
Paraguay,Paraguay,0.9820065626748237
Paraguay,Czech Republic,0.9810699143605991
Canada,Canada,0.9944467623037392
Canada,Canada,0.9889872660574446
Canada,Canada,0.972502092497081
Canada,Canada,0.9689836029399812
Canada,Canada,0.9660541600585271
France,France,0.9930379217489119
France,France,0.9926153737036012
France,France,0.9762117202129245
France,Madagascar,0.9583526672431588
France,Madagascar,0.9531669098272211
Latvia,Latvia,0.953255379405912
Latvia,Nigeria,0.95305344191791
Latvia,Nigeria,0.9380003644705344
Latvia,Nigeria,0.9361265958561914
Latvia,Nigeria,0.9333719031570489
Madagascar,France,0.9844398101608455
Madagascar,France,0.9824489547300643
Madagascar,France,0.9822944108860526
Madagascar,France,0.9786849779680457
Madagascar,Taiwan,0.9764097292116565
Zimbabwe,Zimbabwe,0.9702524148116146
Zimbabwe,Zimbabwe,0.9595011519969389
Zimbabwe,Zimbabwe,0.9527171911272649
Zimbabwe,Zimbabwe,0.9335370906414286
Zimbabwe,Zimbabwe,0.9334023680972304
Saudi Arabia,Saudi Arabia,0.9995008773728459
Saudi Arabia,Saudi Arabia,0.9993503684763289
Saudi Arabia,Saudi Arabia,0.9973294129366516
Saudi Arabia,Saudi Arabia,0.9957370671565822
Saudi Arabia,Saudi Arabia,0.9948376746531521
Nigeria,Nigeria,0.9966149186292854
Nigeria,Nigeria,0.989885430329856
Nigeria,Nigeria,0.9879882134493306
Nigeria,Nigeria,0.9866135011621479
Nigeria,Nigeria,0.9806435604581549
Tajikistan,Tajikistan,0.990315311985134
Tajikistan,Tajikistan,0.9795207271926775
Tajikistan,Uruguay,0.9781049161880813
Tajikistan,Tajikistan,0.9780843478667263
Tajikistan,Tajikistan,0.9759837370318497
Sierra Leone,Sierra Leone,0.9949234813140013
Sierra Leone,Sierra Leone,0.9945961158385348
Sierra Leone,Czech Republic,0.9883271833931474
Sierra Leone,Norway,0.9873593790214759
Sierra Leone,Norway,0.980558904366846
Chad,Chad,0.9826595322192676
Chad,Chad,0.9825498842851572
Chad,Chad,0.9686818624480453
Chad,Burkina Faso,0.9134938539062176
Chad,Burkina Faso,0.9109407835749581
Albania,Albania,0.9808715917775744
Albania,Albania,0.9510299711477539
Albania,Albania,0.949677669872813
Albania,Ghana,0.9481570375438012
Albania,Singapore,0.9405206543202087
Croatia,Croatia,0.9861621242327623
Croatia,Croatia,0.9835654539045782
Croatia,Finland,0.9733140140554866
Croatia,Kazakhstan,0.9697881444659123
Croatia,Kazakhstan,0.966649357310262
Sri Lanka,Sri Lanka,0.9813967131355397
Sri Lanka,Sri Lanka,0.9797290330903341
Sri Lanka,Sri Lanka,0.9750097164222015
Sri Lanka,Sri Lanka,0.9742748860967272
Sri Lanka,Portugal,0.9719823435101226
Lesotho,Lesotho,0.9867393040463284
Lesotho,Lesotho,0.976119328671019
Lesotho,Denmark,0.9453003723495704
Lesotho,Lesotho,0.9451277590042314
Lesotho,Denmark,0.9407228288206209
Ethiopia,Ethiopia,0.9912377144127882
Ethiopia,Ethiopia,0.9771852469768642
Ethiopia,Kazakhstan,0.9753774019479072
Ethiopia,Bangladesh,0.9640413371457464
Ethiopia,Armenia,0.9636088667197751
Thailand,Thailand,0.986750450362946
Thailand,Thailand,0.9800461981111304
Thailand,Thailand,0.9756341923809935
Thailand,Dominican Republic,0.9581405272008616
Thailand,Thailand,0.9558526142254543
Morocco,Turkey,0.9851022671954422
Morocco,Turkey,0.9843741472834376
Morocco,Morocco,0.9756973087309443
Morocco,Morocco,0.9701810228763829
Morocco,Morocco,0.9634419227969838
Yemen,Yemen,0.9793292083330507
Yemen,Yemen,0.9783175546874866
Yemen,Yemen,0.9714933268172786
Yemen,Yemen,0.9678481059848238
Yemen,Côte d'Ivoire,0.9495254445862161
Bahrain,Bahrain,0.9633584248821415
Bahrain,Bahrain,0.9571079445247441
Bahrain,Greece,0.9487582927758569
Bahrain,Greece,0.9382624490642455
Bahrain,Greece,0.9341962858022473
South Korea,South Korea,0.9891553265531187
South Korea,South Korea,0.9880169137899588
South Korea,South Korea,0.9777780243416903
South Korea,South Korea,0.9677955446695372
South Korea,Colombia,0.9467024562012641
Vietnam,Vietnam,0.9995782340529143
Vietnam,Vietnam,0.9970776905730919
Vietnam,Vietnam,0.985991551920949
Vietnam,Vietnam,0.9854514244909949
Vietnam,Vietnam,0.9741343936616433
Hungary,Hungary,0.989995034862416
Hungary,Hungary,0.9722398529893136
Hungary,Hungary,0.9529154037485664
Hungary,Bosnia and Herzegovina,0.9364918330465755
Hungary,Bosnia and Herzegovina,0.9321471483377469
Laos,Laos,0.989796367682019
Laos,Laos,0.9817406515880596
Laos,Laos,0.9777097750628404
Laos,Laos,0.97049994160155
Laos,Laos,0.9614253285719225
Taiwan,Madagascar,0.9913983859267802
Taiwan,Madagascar,0.9879576490209102
Taiwan,Madagascar,0.9527102608602428
Taiwan,Taiwan,0.9487318625663899
Taiwan,United Arab Emirates,0.939411724405284
Dominican Republic,Dominican Republic,0.996714726004462
Dominican Republic,Thailand,0.9581405272008616
Dominican Republic,Netherlands,0.9552676623946946
Dominican Republic,Dominican Republic,0.951463070441418
Dominican Republic,Netherlands,0.9491082472490173
Madagascar,Madagascar,0.9953345460633206
Madagascar,Taiwan,0.9913983859267802
Madagascar,Madagascar,0.9533189112932838
Madagascar,Madagascar,0.9440598493389484
Madagascar,Taiwan,0.9381968166387126
Ecuador,Ecuador,0.9745739083034725
Ecuador,Ecuador,0.9589378996081573
Ecuador,Ecuador,0.9583109955834029
Ecuador,Ecuador,0.9526634434535756
Ecuador,Ecuador,0.9480833446550643
Guinea,Guinea,0.9952928640057087
Guinea,Guinea,0.9759853135042869
Guinea,Kenya,0.9651669148790663
Guinea,Guinea,0.9639325248767465
Guinea,Kenya,0.9637568918851444
Peru,Peru,0.9668731672583293
Peru,Peru,0.9551609066926127
Peru,Azerbaijan,0.9122404561937347
Peru,Philippines,0.9117604768382989
Peru,Azerbaijan,0.9072830851768388
Canada,Canada,0.9980387568022365
Canada,Canada,0.9944467623037392
Canada,Canada,0.9899478393226824
Canada,Canada,0.9751986811558168
Canada,Canada,0.9653913662170373
New Zealand,New Zealand,0.9673508482598754
New Zealand,New Zealand,0.9666322917413805
New Zealand,New Zealand,0.9652923892457276
New Zealand,New Zealand,0.9541384491538099
New Zealand,New Zealand,0.927121786239842
Australia,Australia,0.9974653263794667
Australia,Australia,0.9972060499433271
Australia,Australia,0.9966032112874949
Australia,Australia,0.9949295327979
Australia,Australia,0.9944129448660278
Uruguay,Uruguay,0.9922161067724546
Uruguay,Togo,0.9900902339912322
Uruguay,Uruguay,0.9899408498595076
Uruguay,Togo,0.9787023673372688
Uruguay,Uruguay,0.9778265012608531
Sri Lanka,Sri Lanka,0.9810041199997449
Sri Lanka,Sri Lanka,0.962247187559605
Sri Lanka,Portugal,0.958534225116341
Sri Lanka,Sri Lanka,0.9569479869089452
Sri Lanka,Portugal,0.955731766717781
Germany,Germany,0.9976587236582453
Germany,Germany,0.9970318439393929
Germany,Germany,0.9969788735430029
Germany,Germany,0.9956659706895317
Germany,Germany,0.992567307185897
Mozambique,Mozambique,0.9859866741830906
Mozambique,Mozambique,0.9754946904016684
Mozambique,Mozambique,0.975408168180792
Mozambique,South Korea,0.9596647266659315
Mozambique,South Korea,0.9457854252680594
Iraq,Iraq,0.9985360013172384
